"","Year","Month","Rain","Site","Spring"
"4695","2000","9",57.8,"Telopea Downs",1
"4696","2000","10",28.4,"Telopea Downs",1
"4697","2000","11",46.2,"Telopea Downs",1
"4698","2000","12",16,"Telopea Downs",1
"4699","2001","1",22.6,"Telopea Downs",0
"4700","2001","2",3.2,"Telopea Downs",0
"4701","2001","3",31.2,"Telopea Downs",0
"4702","2001","4",8.2,"Telopea Downs",0
"4703","2001","5",11.6,"Telopea Downs",0
"4704","2001","6",58.2,"Telopea Downs",0
"4705","2001","7",44.4,"Telopea Downs",1
"4706","2001","8",62.8,"Telopea Downs",1
"4707","2001","9",78.6,"Telopea Downs",1
"4708","2001","10",45,"Telopea Downs",1
"4709","2001","11",28.8,"Telopea Downs",1
"4710","2001","12",7,"Telopea Downs",1
"4711","2002","1",21.6,"Telopea Downs",0
"4712","2002","2",2.4,"Telopea Downs",0
"4713","2002","3",5,"Telopea Downs",0
"4714","2002","4",12.6,"Telopea Downs",0
"4715","2002","5",36.2,"Telopea Downs",0
"4716","2002","6",47,"Telopea Downs",0
"4717","2002","7",24.2,"Telopea Downs",1
"4718","2002","8",23,"Telopea Downs",1
"4719","2002","9",38.6,"Telopea Downs",1
"4720","2002","10",18.8,"Telopea Downs",1
"4721","2002","11",40.8,"Telopea Downs",1
"4722","2002","12",36,"Telopea Downs",1
"4723","2003","1",4.6,"Telopea Downs",0
"4724","2003","2",111.2,"Telopea Downs",0
"4725","2003","3",13.8,"Telopea Downs",0
"4726","2003","4",11.2,"Telopea Downs",0
"4727","2003","5",46.8,"Telopea Downs",0
"4728","2003","6",71.8,"Telopea Downs",0
"4729","2003","7",27.8,"Telopea Downs",1
"4730","2003","8",78.8,"Telopea Downs",1
"4731","2003","9",35.8,"Telopea Downs",1
"4732","2003","10",54.8,"Telopea Downs",1
"4733","2003","11",13.6,"Telopea Downs",1
"4734","2003","12",31.4,"Telopea Downs",1
"4735","2004","1",10.8,"Telopea Downs",0
"4736","2004","2",9,"Telopea Downs",0
"4737","2004","3",21.2,"Telopea Downs",0
"4738","2004","4",3.4,"Telopea Downs",0
"4739","2004","5",24.2,"Telopea Downs",0
"4740","2004","6",60,"Telopea Downs",0
"4741","2004","7",46.2,"Telopea Downs",1
"4742","2004","8",63.2,"Telopea Downs",1
"4743","2004","9",27.8,"Telopea Downs",1
"4744","2004","10",6,"Telopea Downs",1
"4745","2004","11",47.6,"Telopea Downs",1
"4746","2004","12",35.8,"Telopea Downs",1
"4747","2005","1",23.8,"Telopea Downs",0
"4748","2005","2",34.6,"Telopea Downs",0
"4749","2005","3",3.2,"Telopea Downs",0
"4750","2005","4",7.6,"Telopea Downs",0
"4751","2005","5",5.4,"Telopea Downs",0
"4752","2005","6",49,"Telopea Downs",0
"4753","2005","7",23,"Telopea Downs",1
"4754","2005","8",50.8,"Telopea Downs",1
"4755","2005","9",27.2,"Telopea Downs",1
"4756","2005","10",71.6,"Telopea Downs",1
"4757","2005","11",23.2,"Telopea Downs",1
"4758","2005","12",21.4,"Telopea Downs",1
"4759","2006","1",17,"Telopea Downs",0
"4760","2006","2",4.6,"Telopea Downs",0
"4761","2006","3",7.4,"Telopea Downs",0
"4762","2006","4",41.6,"Telopea Downs",0
"4763","2006","5",32,"Telopea Downs",0
"4764","2006","6",1.4,"Telopea Downs",0
"4765","2006","7",31.4,"Telopea Downs",1
"4766","2006","8",12.2,"Telopea Downs",1
"4767","2006","9",24.6,"Telopea Downs",1
"4768","2006","10",1.2,"Telopea Downs",1
"4769","2006","11",16.4,"Telopea Downs",1
"4770","2006","12",3.6,"Telopea Downs",1
"4771","2007","1",78.2,"Telopea Downs",0
"4772","2007","2",19,"Telopea Downs",0
"4773","2007","3",12.2,"Telopea Downs",0
"4774","2007","4",38.8,"Telopea Downs",0
"4775","2007","5",52.8,"Telopea Downs",0
"4776","2007","6",10.4,"Telopea Downs",0
"4777","2007","7",48.6,"Telopea Downs",1
"4778","2007","8",15.4,"Telopea Downs",1
"4779","2007","9",22.4,"Telopea Downs",1
"4780","2007","10",13.2,"Telopea Downs",1
"4781","2007","11",57,"Telopea Downs",1
"4782","2007","12",37.4,"Telopea Downs",1
"4783","2008","1",18.2,"Telopea Downs",0
"4784","2008","2",0,"Telopea Downs",0
"4785","2008","3",3.6,"Telopea Downs",0
"4786","2008","4",9.2,"Telopea Downs",0
"4787","2008","5",33.4,"Telopea Downs",0
"4788","2008","6",26.6,"Telopea Downs",0
"4789","2008","7",56.8,"Telopea Downs",1
"4790","2008","8",47.4,"Telopea Downs",1
"4791","2008","9",22.6,"Telopea Downs",1
"4792","2008","10",7,"Telopea Downs",1
"4793","2008","11",14.6,"Telopea Downs",1
"4794","2008","12",43.6,"Telopea Downs",1
"4795","2009","1",0,"Telopea Downs",0
"4796","2009","2",0,"Telopea Downs",0
"4797","2009","3",10.8,"Telopea Downs",0
"4798","2009","4",21,"Telopea Downs",0
"4799","2009","5",32.6,"Telopea Downs",0
"4800","2009","6",32.2,"Telopea Downs",0
"4801","2009","7",61,"Telopea Downs",1
"4802","2009","8",44.8,"Telopea Downs",1
"4803","2009","9",54,"Telopea Downs",1
"4804","2009","10",22,"Telopea Downs",1
"4805","2009","11",75.8,"Telopea Downs",1
"4806","2009","12",26.4,"Telopea Downs",1
"4807","2010","1",4.2,"Telopea Downs",0
"4808","2010","2",15.8,"Telopea Downs",0
"4809","2010","3",37.8,"Telopea Downs",0
"4810","2010","4",48.2,"Telopea Downs",0
"4811","2010","5",20.4,"Telopea Downs",0
"4812","2010","6",26.2,"Telopea Downs",0
"4813","2010","7",33.6,"Telopea Downs",1
"4814","2010","8",86.6,"Telopea Downs",1
"4815","2010","9",48,"Telopea Downs",1
"4816","2010","10",32.2,"Telopea Downs",1
"4817","2010","11",60.2,"Telopea Downs",1
"4818","2010","12",98.4,"Telopea Downs",1
"4819","2011","1",85.8,"Telopea Downs",0
"4820","2011","2",37.8,"Telopea Downs",0
"4821","2011","3",44.8,"Telopea Downs",0
"4822","2011","4",10.8,"Telopea Downs",0
"4823","2011","5",25,"Telopea Downs",0
"4824","2011","6",27.4,"Telopea Downs",0
"4825","2011","7",32.8,"Telopea Downs",1
"4826","2011","8",47.8,"Telopea Downs",1
"4827","2011","9",32,"Telopea Downs",1
"4828","2011","10",30.8,"Telopea Downs",1
"4829","2011","11",66.6,"Telopea Downs",1
"4830","2011","12",28.6,"Telopea Downs",1
"4831","2012","1",9.4,"Telopea Downs",0
"4832","2012","2",4.4,"Telopea Downs",0
"4833","2012","3",67.6,"Telopea Downs",0
"4834","2012","4",5.2,"Telopea Downs",0
"4835","2012","5",24.8,"Telopea Downs",0
"4836","2012","6",43.2,"Telopea Downs",0
"4837","2012","7",29.2,"Telopea Downs",1
"4838","2012","8",44.8,"Telopea Downs",1
"4839","2012","9",25.2,"Telopea Downs",1
"4840","2012","10",12.6,"Telopea Downs",1
"4841","2012","11",10.2,"Telopea Downs",1
"4842","2012","12",24.4,"Telopea Downs",1
"4843","2013","1",6.6,"Telopea Downs",0
"4844","2013","2",27.4,"Telopea Downs",0
"4845","2013","3",9.8,"Telopea Downs",0
"4846","2013","4",8.6,"Telopea Downs",0
"4847","2013","5",29.8,"Telopea Downs",0
"4848","2013","6",108.6,"Telopea Downs",0
"4849","2013","7",57.4,"Telopea Downs",1
"4850","2013","8",49.6,"Telopea Downs",1
"4851","2013","9",40.8,"Telopea Downs",1
"4852","2013","10",29.8,"Telopea Downs",1
"4853","2013","11",5.8,"Telopea Downs",1
"4854","2013","12",7.8,"Telopea Downs",1
"4855","2014","1",5.8,"Telopea Downs",0
"4856","2014","2",9,"Telopea Downs",0
"4857","2014","3",12.6,"Telopea Downs",0
"4858","2014","4",58.6,"Telopea Downs",0
"4859","2014","5",37.4,"Telopea Downs",0
"4860","2014","6",40.4,"Telopea Downs",0
"4861","2014","7",33.2,"Telopea Downs",1
"4862","2014","8",21.5,"Telopea Downs",1
"4863","2014","9",18.8,"Telopea Downs",1
"4864","2014","10",6.8,"Telopea Downs",1
"4865","2014","11",16.1,"Telopea Downs",1
"4866","2014","12",21.2,"Telopea Downs",1
"4867","2015","1",74.4,"Telopea Downs",0
"4868","2015","2",2.6,"Telopea Downs",0
"4869","2015","3",3.8,"Telopea Downs",0
"4870","2015","4",28.2,"Telopea Downs",0
"4871","2015","5",34.6,"Telopea Downs",0
"4872","2015","6",16.9,"Telopea Downs",0
"4873","2015","7",34.4,"Telopea Downs",1
"4874","2015","8",28.8,"Telopea Downs",1
"4875","2015","9",25,"Telopea Downs",1
"4876","2015","10",6.6,"Telopea Downs",1
"4877","2015","11",33.8,"Telopea Downs",1
"4878","2015","12",6.8,"Telopea Downs",1
"4879","2016","1",66.4,"Telopea Downs",0
"4880","2016","2",1.6,"Telopea Downs",0
"4881","2016","3",35.4,"Telopea Downs",0
"4882","2016","4",10,"Telopea Downs",0
"4883","2016","5",35,"Telopea Downs",0
"4884","2016","6",42.8,"Telopea Downs",0
"4885","1996","1",32.2,"Yambuk",0
"4886","1996","2",9.8,"Yambuk",0
"4887","1996","3",4,"Yambuk",0
"4888","1996","4",34.2,"Yambuk",0
"4889","1996","5",16.4,"Yambuk",0
"4890","1996","6",98.8,"Yambuk",0
"4891","1996","7",114.2,"Yambuk",1
"4892","1996","8",127.4,"Yambuk",1
"4893","1996","9",88.8,"Yambuk",1
"4894","1996","10",26,"Yambuk",1
"4895","1996","11",28.2,"Yambuk",1
"4896","1996","12",33.4,"Yambuk",1
"4897","1997","1",46.4,"Yambuk",0
"4898","1997","2",5.4,"Yambuk",0
"4899","1997","3",29.6,"Yambuk",0
"4900","1997","4",12.8,"Yambuk",0
"4901","1997","5",100.2,"Yambuk",0
"4902","1997","6",40.2,"Yambuk",0
"4903","1997","7",32.2,"Yambuk",1
"4904","1997","8",85.4,"Yambuk",1
"4905","1997","9",90.8,"Yambuk",1
"4906","1997","10",27.2,"Yambuk",1
"4907","1997","11",93.2,"Yambuk",1
"4908","1997","12",21.8,"Yambuk",1
"4909","1998","1",28.2,"Yambuk",0
"4910","1998","2",28,"Yambuk",0
"4911","1998","3",31.8,"Yambuk",0
"4912","1998","4",76,"Yambuk",0
"4913","1998","5",24.2,"Yambuk",0
"4914","1998","6",82.2,"Yambuk",0
"4915","1998","7",70.2,"Yambuk",1
"4916","1998","8",44.4,"Yambuk",1
"4917","1998","9",80.4,"Yambuk",1
"4918","1998","10",68.2,"Yambuk",1
"4919","1998","11",37.2,"Yambuk",1
"4920","1998","12",31.8,"Yambuk",1
"4921","1999","1",11.8,"Yambuk",0
"4922","1999","2",48.4,"Yambuk",0
"4923","1999","3",47.2,"Yambuk",0
"4924","1999","4",22.2,"Yambuk",0
"4925","1999","5",71.4,"Yambuk",0
"4926","1999","6",71,"Yambuk",0
"4927","1999","7",41.4,"Yambuk",1
"4928","1999","8",65.4,"Yambuk",1
"4929","1999","9",30,"Yambuk",1
"4930","1999","10",45.6,"Yambuk",1
"4931","1999","11",68,"Yambuk",1
"4932","1999","12",42.4,"Yambuk",1
"4933","2000","1",10.4,"Yambuk",0
"4934","2000","2",6.6,"Yambuk",0
"4935","2000","3",23,"Yambuk",0
"4936","2000","4",63,"Yambuk",0
"4937","2000","5",123.8,"Yambuk",0
"4938","2000","6",52.8,"Yambuk",0
"4939","2000","7",112.6,"Yambuk",1
"4940","2000","8",59.2,"Yambuk",1
"4941","2000","9",81.2,"Yambuk",1
"4942","2000","10",69.2,"Yambuk",1
"4943","2000","11",12,"Yambuk",1
"4944","2000","12",26.4,"Yambuk",1
"4945","2001","1",13,"Yambuk",0
"4946","2001","2",14.8,"Yambuk",0
"4947","2001","3",48,"Yambuk",0
"4948","2001","4",56,"Yambuk",0
"4949","2001","5",37.6,"Yambuk",0
"4950","2001","6",45.8,"Yambuk",0
"4951","2001","7",49.6,"Yambuk",1
"4952","2001","8",155.4,"Yambuk",1
"4953","2001","9",48.8,"Yambuk",1
"4954","2001","10",94.8,"Yambuk",1
"4955","2001","11",93.8,"Yambuk",1
"4956","2001","12",62.2,"Yambuk",1
"4957","2002","1",32.4,"Yambuk",0
"4958","2002","2",19.6,"Yambuk",0
"4959","2002","3",18.8,"Yambuk",0
"4960","2002","4",32.8,"Yambuk",0
"4961","2002","5",64.6,"Yambuk",0
"4962","2002","6",83.4,"Yambuk",0
"4963","2002","7",90.2,"Yambuk",1
"4964","2002","8",44,"Yambuk",1
"4965","2002","9",79.8,"Yambuk",1
"4966","2002","10",59.8,"Yambuk",1
"4967","2002","11",49.2,"Yambuk",1
"4968","2002","12",32,"Yambuk",1
"4969","2003","1",43.4,"Yambuk",0
"4970","2003","2",49,"Yambuk",0
"4971","2003","3",49.6,"Yambuk",0
"4972","2003","4",15.4,"Yambuk",0
"4973","2003","5",20.8,"Yambuk",0
"4974","2003","6",124.6,"Yambuk",0
"4975","2003","7",69,"Yambuk",1
"4976","2003","8",57.6,"Yambuk",1
"4977","2003","9",63.4,"Yambuk",1
"4978","2003","10",66.4,"Yambuk",1
"4979","2003","11",38.2,"Yambuk",1
"4980","2003","12",30,"Yambuk",1
"4981","2004","1",26.8,"Yambuk",0
"4982","2004","2",42.4,"Yambuk",0
"4983","2004","3",42,"Yambuk",0
"4984","2004","4",37,"Yambuk",0
"4985","2004","5",61.8,"Yambuk",0
"4986","2004","6",152.2,"Yambuk",0
"4987","2004","7",110.6,"Yambuk",1
"4988","2004","8",92.8,"Yambuk",1
"4989","2004","9",73,"Yambuk",1
"4990","2004","10",41.4,"Yambuk",1
"4991","2004","11",53.4,"Yambuk",1
"4992","2004","12",21.6,"Yambuk",1
"4993","2005","1",11,"Yambuk",0
"4994","2005","2",65.4,"Yambuk",0
"4995","2005","3",18,"Yambuk",0
"4996","2005","4",37.4,"Yambuk",0
"4997","2005","5",18.4,"Yambuk",0
"4998","2005","6",89.4,"Yambuk",0
"4999","2005","7",82.8,"Yambuk",1
"5000","2005","8",108.2,"Yambuk",1
"5001","2005","9",85,"Yambuk",1
"5002","2005","10",66.2,"Yambuk",1
"5003","2005","11",47,"Yambuk",1
"5004","2005","12",36.2,"Yambuk",1
"5005","2006","1",31.6,"Yambuk",0
"5006","2006","2",55,"Yambuk",0
"5007","2006","3",24.4,"Yambuk",0
"5008","2006","4",79,"Yambuk",0
"5009","2006","5",65,"Yambuk",0
"5010","2006","6",20.8,"Yambuk",0
"5011","2006","7",76.6,"Yambuk",1
"5012","2006","8",38.8,"Yambuk",1
"5013","2006","9",60,"Yambuk",1
"5014","2006","10",26.6,"Yambuk",1
"5015","2006","11",10.6,"Yambuk",1
"5016","2006","12",5.2,"Yambuk",1
"5017","2007","1",121.6,"Yambuk",0
"5018","2007","2",3.6,"Yambuk",0
"5019","2007","3",27.4,"Yambuk",0
"5020","2007","4",46.6,"Yambuk",0
"5021","2007","5",139,"Yambuk",0
"5022","2007","6",93,"Yambuk",0
"5023","2007","7",110.4,"Yambuk",1
"5024","2007","8",97.2,"Yambuk",1
"5025","2007","9",78.2,"Yambuk",1
"5026","2007","10",55.4,"Yambuk",1
"5027","2007","11",91,"Yambuk",1
"5028","2007","12",59.6,"Yambuk",1
"5029","2008","1",15.2,"Yambuk",0
"5030","2008","2",28.2,"Yambuk",0
"5031","2008","3",50.4,"Yambuk",0
"5032","2008","4",39.8,"Yambuk",0
"5033","2008","5",57.2,"Yambuk",0
"5034","2008","6",47,"Yambuk",0
"5035","2008","7",147,"Yambuk",1
"5036","2008","8",101,"Yambuk",1
"5037","2008","9",53,"Yambuk",1
"5038","2008","10",28.8,"Yambuk",1
"5039","2008","11",28.6,"Yambuk",1
"5040","2008","12",125.4,"Yambuk",1
"5041","2009","1",7.2,"Yambuk",0
"5042","2009","2",1.6,"Yambuk",0
"5043","2009","3",39,"Yambuk",0
"5044","2009","4",99.8,"Yambuk",0
"5045","2009","5",62.8,"Yambuk",0
"5046","2009","6",135.6,"Yambuk",0
"5047","2009","7",151.2,"Yambuk",1
"5048","2009","8",139.6,"Yambuk",1
"5049","2009","9",91.4,"Yambuk",1
"5050","2009","10",38,"Yambuk",1
"5051","2009","11",60,"Yambuk",1
"5052","2009","12",42,"Yambuk",1
"5053","2010","1",16.2,"Yambuk",0
"5054","2010","2",62,"Yambuk",0
"5055","2010","3",32.4,"Yambuk",0
"5056","2010","4",79,"Yambuk",0
"5057","2010","5",58.2,"Yambuk",0
"5058","2010","6",67.2,"Yambuk",0
"5059","2010","7",62,"Yambuk",1
"5060","2010","8",163.6,"Yambuk",1
"5061","2010","9",87.4,"Yambuk",1
"5062","2010","10",66.6,"Yambuk",1
"5063","2010","11",38.2,"Yambuk",1
"5064","2010","12",105.2,"Yambuk",1
"5065","2011","1",108.4,"Yambuk",0
"5066","2011","2",40.2,"Yambuk",0
"5067","2011","3",45.2,"Yambuk",0
"5068","2011","4",88.2,"Yambuk",0
"5069","2011","5",81.8,"Yambuk",0
"5070","2011","6",88,"Yambuk",0
"5071","2011","7",110.6,"Yambuk",1
"5072","2011","8",82,"Yambuk",1
"5073","2011","9",59.2,"Yambuk",1
"5074","2011","10",65.4,"Yambuk",1
"5075","2011","11",46.2,"Yambuk",1
"5076","2011","12",16.8,"Yambuk",1
"5077","2012","1",22.2,"Yambuk",0
"5078","2012","2",56,"Yambuk",0
"5079","2012","3",69,"Yambuk",0
"5080","2012","4",29.4,"Yambuk",0
"5081","2012","5",80.6,"Yambuk",0
"5082","2012","6",125.6,"Yambuk",0
"5083","2012","7",99.4,"Yambuk",1
"5084","2012","8",89,"Yambuk",1
"5085","2012","9",75.2,"Yambuk",1
"5086","2012","10",31.6,"Yambuk",1
"5087","2012","11",30.2,"Yambuk",1
"5088","2012","12",56.4,"Yambuk",1
"5089","2013","1",4,"Yambuk",0
"5090","2013","2",29.4,"Yambuk",0
"5091","2013","3",24.6,"Yambuk",0
"5092","2013","4",28,"Yambuk",0
"5093","2013","5",142.6,"Yambuk",0
"5094","2013","6",91,"Yambuk",0
"5095","2013","7",131,"Yambuk",1
"5096","2013","8",184,"Yambuk",1
"5097","2013","9",80.4,"Yambuk",1
"5098","2013","10",137.2,"Yambuk",1
"5099","2013","11",60,"Yambuk",1
"5100","2013","12",39.8,"Yambuk",1
"5101","2014","1",19.4,"Yambuk",0
"5102","2014","2",7,"Yambuk",0
"5103","2014","3",56.4,"Yambuk",0
"5104","2014","4",105.2,"Yambuk",0
"5105","2014","5",79,"Yambuk",0
"5106","2014","6",108,"Yambuk",0
"5107","2014","7",84.4,"Yambuk",1
"5108","2014","8",54.4,"Yambuk",1
"5109","2014","9",25.6,"Yambuk",1
"5110","2014","10",35.4,"Yambuk",1
"5111","2014","11",21.2,"Yambuk",1
"5112","2014","12",25,"Yambuk",1
"5113","2015","1",82,"Yambuk",0
"5114","2015","2",13.6,"Yambuk",0
"5115","2015","3",53.4,"Yambuk",0
"5116","2015","4",29.2,"Yambuk",0
"5117","2015","5",88,"Yambuk",0
"5118","2015","6",51.6,"Yambuk",0
"5119","2015","7",77.6,"Yambuk",1
"5120","2015","8",56.4,"Yambuk",1
"5121","2015","9",48.8,"Yambuk",1
"5122","2015","10",7.6,"Yambuk",1
"5123","2015","11",32.2,"Yambuk",1
"5124","2015","12",17.8,"Yambuk",1
"5125","2016","1",34.17,"Yambuk",0
"5126","2016","2",39.4,"Yambuk",0
"5127","2016","3",22.8,"Yambuk",0
"5128","2016","4",25,"Yambuk",0
"5129","2016","5",88.2,"Yambuk",0
"5130","2016","6",51.8,"Yambuk",0
"5131","2016","7",40,"Yambuk",1
"5132","1996","1",71.7,"Yarram",0
"5133","1996","2",70.4,"Yarram",0
"5134","1996","3",41.4,"Yarram",0
"5135","1996","4",79.1,"Yarram",0
"5136","1996","5",45.9,"Yarram",0
"5137","1996","6",43.7,"Yarram",0
"5138","1996","7",65.8,"Yarram",1
"5139","1996","8",65.8,"Yarram",1
"5140","1996","9",53,"Yarram",1
"5141","1996","10",21.8,"Yarram",1
"5142","1996","11",108.6,"Yarram",1
"5143","1996","12",22.6,"Yarram",1
"5144","1997","1",29.2,"Yarram",0
"5145","1997","2",21.4,"Yarram",0
"5146","1997","3",60.8,"Yarram",0
"5147","1997","4",19.8,"Yarram",0
"5148","1997","5",31.8,"Yarram",0
"5149","1997","6",58.2,"Yarram",0
"5150","1997","7",56.5,"Yarram",1
"5151","1997","8",25.2,"Yarram",1
"5152","1997","9",39.2,"Yarram",1
"5153","1997","10",41.2,"Yarram",1
"5154","1997","11",56.2,"Yarram",1
"5155","1997","12",21.2,"Yarram",1
"5156","1998","1",84,"Yarram",0
"5157","1998","2",39.6,"Yarram",0
"5158","1998","3",10.8,"Yarram",0
"5159","1998","4",25.6,"Yarram",0
"5160","1998","5",24.8,"Yarram",0
"5161","1998","6",97.4,"Yarram",0
"5162","1998","7",30.4,"Yarram",1
"5163","1998","8",36.4,"Yarram",1
"5164","1998","9",47,"Yarram",1
"5165","1998","10",68.6,"Yarram",1
"5166","1998","11",122.8,"Yarram",1
"5167","1998","12",114.4,"Yarram",1
"5168","1999","1",86.6,"Yarram",0
"5169","1999","2",39.4,"Yarram",0
"5170","1999","3",34,"Yarram",0
"5171","1999","4",25.2,"Yarram",0
"5172","1999","5",24.2,"Yarram",0
"5173","1999","6",29,"Yarram",0
"5174","1999","7",20.8,"Yarram",1
"5175","1999","8",45,"Yarram",1
"5176","1999","9",32.4,"Yarram",1
"5177","1999","10",38,"Yarram",1
"5178","1999","11",29.8,"Yarram",1
"5179","1999","12",69.4,"Yarram",1
"5180","2000","1",69.2,"Yarram",0
"5181","2000","2",28.4,"Yarram",0
"5182","2000","3",35.2,"Yarram",0
"5183","2000","4",38.4,"Yarram",0
"5184","2000","5",161,"Yarram",0
"5185","2000","6",20.2,"Yarram",0
"5186","2000","7",36.4,"Yarram",1
"5187","2000","8",56.8,"Yarram",1
"5188","2000","9",78.2,"Yarram",1
"5189","2000","10",144.6,"Yarram",1
"5190","2000","11",47,"Yarram",1
"5191","2000","12",11.8,"Yarram",1
"5192","2001","1",24.8,"Yarram",0
"5193","2001","2",58.8,"Yarram",0
"5194","2001","3",80.2,"Yarram",0
"5195","2001","4",128.8,"Yarram",0
"5196","2001","5",17.2,"Yarram",0
"5197","2001","6",60,"Yarram",0
"5198","2001","7",48.6,"Yarram",1
"5199","2001","8",111.2,"Yarram",1
"5200","2001","9",39.1,"Yarram",1
"5201","2001","10",91.4,"Yarram",1
"5202","2001","11",117.8,"Yarram",1
"5203","2001","12",92.6,"Yarram",1
"5204","2002","1",51.6,"Yarram",0
"5205","2002","2",53.4,"Yarram",0
"5206","2002","3",35.4,"Yarram",0
"5207","2002","4",110.6,"Yarram",0
"5208","2002","5",34.2,"Yarram",0
"5209","2002","6",34.6,"Yarram",0
"5210","2002","7",42,"Yarram",1
"5211","2002","8",10.8,"Yarram",1
"5212","2002","9",58.4,"Yarram",1
"5213","2002","10",32.2,"Yarram",1
"5214","2002","11",26.8,"Yarram",1
"5215","2002","12",27,"Yarram",1
"5216","2003","1",15.8,"Yarram",0
"5217","2003","2",10,"Yarram",0
"5218","2003","3",51.8,"Yarram",0
"5219","2003","4",50.2,"Yarram",0
"5220","2003","5",16.2,"Yarram",0
"5221","2003","6",41.6,"Yarram",0
"5222","2003","7",34.2,"Yarram",1
"5223","2003","8",53.2,"Yarram",1
"5224","2003","9",33.6,"Yarram",1
"5225","2003","10",83.2,"Yarram",1
"5226","2003","11",25.4,"Yarram",1
"5227","2003","12",52.4,"Yarram",1
"5228","2004","1",38.4,"Yarram",0
"5229","2004","2",48,"Yarram",0
"5230","2004","3",9.6,"Yarram",0
"5231","2004","4",133.8,"Yarram",0
"5232","2004","5",33,"Yarram",0
"5233","2004","6",40.8,"Yarram",0
"5234","2004","7",48.2,"Yarram",1
"5235","2004","8",59,"Yarram",1
"5236","2004","9",65.8,"Yarram",1
"5237","2004","10",49.2,"Yarram",1
"5238","2004","11",68.2,"Yarram",1
"5239","2004","12",71.6,"Yarram",1
"5240","2005","1",31.2,"Yarram",0
"5241","2005","2",111.4,"Yarram",0
"5242","2005","3",20.8,"Yarram",0
"5243","2005","4",18,"Yarram",0
"5244","2005","5",14.6,"Yarram",0
"5245","2005","6",21.8,"Yarram",0
"5246","2005","7",49.2,"Yarram",1
"5247","2005","8",61.4,"Yarram",1
"5248","2005","9",72.4,"Yarram",1
"5249","2005","10",50,"Yarram",1
"5250","2005","11",67.2,"Yarram",1
"5251","2005","12",43.6,"Yarram",1
"5252","2006","1",57.9,"Yarram",0
"5253","2006","2",33.6,"Yarram",0
"5254","2006","3",8.6,"Yarram",0
"5255","2006","4",78.4,"Yarram",0
"5256","2006","5",66.2,"Yarram",0
"5257","2006","6",20.2,"Yarram",0
"5258","2006","7",29.4,"Yarram",1
"5259","2006","8",31.8,"Yarram",1
"5260","2006","9",27.8,"Yarram",1
"5261","2006","10",17.6,"Yarram",1
"5262","2006","11",25,"Yarram",1
"5263","2006","12",13.4,"Yarram",1
"5264","2007","1",13.2,"Yarram",0
"5265","2007","2",96,"Yarram",0
"5266","2007","3",41.8,"Yarram",0
"5267","2007","4",51.2,"Yarram",0
"5268","2007","5",30.2,"Yarram",0
"5269","2007","6",96,"Yarram",0
"5270","2007","7",62,"Yarram",1
"5271","2007","8",24.2,"Yarram",1
"5272","2007","9",28.2,"Yarram",1
"5273","2007","10",55.8,"Yarram",1
"5274","2007","11",85.6,"Yarram",1
"5275","2007","12",53.2,"Yarram",1
"5276","2008","1",35.8,"Yarram",0
"5277","2008","2",44.8,"Yarram",0
"5278","2008","3",6.4,"Yarram",0
"5279","2008","4",13.2,"Yarram",0
"5280","2008","5",25.4,"Yarram",0
"5281","2008","6",27.2,"Yarram",0
"5282","2008","7",60,"Yarram",1
"5283","2008","8",20.2,"Yarram",1
"5284","2008","9",22.8,"Yarram",1
"5285","2008","10",9.4,"Yarram",1
"5286","2008","11",127.4,"Yarram",1
"5287","2008","12",105.4,"Yarram",1
"5288","2009","1",3,"Yarram",0
"5289","2009","2",35,"Yarram",0
"5290","2009","3",25.3,"Yarram",0
"5291","2009","4",47.6,"Yarram",0
"5292","2009","5",21.8,"Yarram",0
"5293","2009","6",21.9,"Yarram",0
"5294","2009","7",57,"Yarram",1
"5295","2009","8",63.3,"Yarram",1
"5296","2009","9",65.2,"Yarram",1
"5297","2009","10",44.8,"Yarram",1
"5298","2009","11",49.2,"Yarram",1
"5299","2009","12",39.9,"Yarram",1
"5300","2010","1",26,"Yarram",0
"5301","2010","2",72.8,"Yarram",0
"5302","2010","3",34.6,"Yarram",0
"5303","2010","4",42.8,"Yarram",0
"5304","2010","5",59.4,"Yarram",0
"5305","2010","6",50.6,"Yarram",0
"5306","2010","7",15.6,"Yarram",1
"5307","2010","8",69.6,"Yarram",1
"5308","2010","9",22.2,"Yarram",1
"5309","2010","10",61.8,"Yarram",1
"5310","2010","11",84.4,"Yarram",1
"5311","2010","12",83.2,"Yarram",1
"5312","2011","1",48.6,"Yarram",0
